kernel,pair_type,similarity
RBF,Same class,1.2727738754258862e-07
RBF,Different class,0.015037652329129243
RBF,Same class,0.32477679443783797
RBF,Different class,1.9265705658594396e-25
RBF,Different class,0.04264190900353006
RBF,Same class,0.0014053139742189035
RBF,Same class,0.10086664058406479
RBF,Different class,0.0002762474477914032
RBF,Different class,0.06141110365017378
RBF,Different class,0.08801572300736418
RBF,Different class,0.11818192424783493
RBF,Same class,0.0982553351665989
RBF,Different class,0.6245494936403969
RBF,Same class,0.07875149746780635
RBF,Different class,0.54929080722779
RBF,Same class,0.05184767198990844
RBF,Same class,0.0606369619201171
RBF,Different class,0.10767014881504146
RBF,Same class,0.20964837247717283
RBF,Same class,0.01202127548610165
RBF,Different class,0.04313524059045443
RBF,Different class,0.2540649057658079
RBF,Same class,0.14069106443974672
RBF,Same class,0.059747476992969784
RBF,Different class,0.05127942181295743
RBF,Same class,0.5355594152980183
RBF,Same class,0.775166062836077
RBF,Different class,0.4079854289414111
RBF,Same class,0.5405318660846977
RBF,Same class,0.14488016569055862
RBF,Same class,0.0005829231358431086
RBF,Different class,0.40128826750517893
RBF,Different class,0.001519092434697958
RBF,Same class,0.042581591317473313
RBF,Same class,0.00014385294728624354
RBF,Same class,0.0930360537689824
RBF,Different class,0.1247759860556088
RBF,Same class,0.04202540141969399
RBF,Different class,4.523699477372684e-08
RBF,Same class,0.021803179251532714
RBF,Same class,0.15752547643536405
RBF,Different class,0.01615054462293322
RBF,Different class,0.11130850720543076
RBF,Different class,0.7276725108434859
RBF,Same class,0.2109277845426374
RBF,Same class,0.025858789352392532
RBF,Same class,0.10413089938109416
RBF,Same class,0.04750857525760498
RBF,Same class,0.34427735103341595
RBF,Same class,0.006767940261668467
RBF,Different class,0.15732225765945412
RBF,Same class,0.4958801500835132
RBF,Different class,0.3187623663587094
RBF,Same class,0.2976037280700064
RBF,Same class,0.08932434541950555
RBF,Same class,0.022683186929863545
RBF,Different class,4.60925108261578e-05
RBF,Same class,0.14458338586146616
RBF,Same class,0.03574139349985053
RBF,Same class,0.5742317241922638
RBF,Same class,0.0004237220182078224
RBF,Same class,1.3522445986720318e-05
RBF,Same class,0.040360677499711804
RBF,Same class,0.23870634613739436
RBF,Same class,0.16478434687117144
RBF,Different class,0.6217600077576537
RBF,Different class,0.005133785894840795
RBF,Same class,0.005756682439400684
RBF,Same class,0.0009316462936393787
RBF,Different class,0.247416653117882
RBF,Different class,0.3061519009007948
RBF,Different class,0.10343682763816038
RBF,Different class,0.09541876653083389
RBF,Different class,0.15044056169209874
RBF,Same class,0.30211668742622416
RBF,Same class,0.02938219478278686
RBF,Different class,0.00303176261694939
RBF,Different class,0.06551100301838522
RBF,Same class,0.1241835501639898
RBF,Same class,0.009541411269251369
RBF,Different class,0.5236416529482969
RBF,Different class,0.2139849773546549
RBF,Same class,0.13699243534063857
RBF,Different class,0.006299171152750906
RBF,Same class,0.0850644745584371
RBF,Different class,0.4676085282703968
RBF,Different class,0.14622960389831952
RBF,Different class,0.044751618296795304
RBF,Different class,0.17240064548645187
RBF,Different class,0.24078726957779892
RBF,Same class,0.126882446986789
RBF,Different class,0.034769902993977794
RBF,Same class,0.000909636106437351
RBF,Same class,0.45461606147115696
RBF,Same class,0.03129532420501603
RBF,Same class,0.0994241921568923
RBF,Different class,0.01591751745498514
RBF,Same class,0.027397698686939545
RBF,Same class,0.08626368973195989
RBF,Same class,0.3463936135468096
RBF,Same class,0.0868541616636195
RBF,Same class,0.06995939593988489
RBF,Same class,0.441720601672517
RBF,Different class,0.06990929855806328
RBF,Same class,1.2333835001793648e-05
RBF,Different class,0.001058728995682833
RBF,Different class,0.8762294607170059
RBF,Same class,0.5958015662063515
RBF,Different class,0.18237711777480875
RBF,Different class,2.069114757502348e-09
RBF,Different class,0.01598774755109588
RBF,Same class,0.6869098418342124
RBF,Different class,0.19947293080654732
RBF,Different class,0.1412235852426613
RBF,Same class,0.017119659418311856
RBF,Same class,0.8624296924099438
RBF,Same class,0.06499454200513931
RBF,Different class,0.0047075898598047524
RBF,Different class,0.41353910373100766
RBF,Different class,0.41816506612871185
RBF,Different class,0.7280247394465998
RBF,Different class,2.5241856583699382e-05
RBF,Same class,0.28808066283434425
RBF,Different class,0.009319845347413156
RBF,Same class,0.006288461474568584
RBF,Same class,0.43035390834925086
RBF,Same class,0.037384206788695445
RBF,Same class,0.6654011610372385
RBF,Same class,0.0031850764915570037
RBF,Different class,0.04919427443550762
RBF,Same class,0.30420631691523775
RBF,Different class,0.2819851883557205
RBF,Same class,1.115503802177726e-06
RBF,Different class,0.07052013773662624
RBF,Different class,0.0894168824921926
RBF,Same class,0.039050835357968175
RBF,Same class,0.005858955251796309
RBF,Same class,0.04138494752506088
RBF,Same class,0.0037531495113195742
RBF,Same class,0.10341493123950239
RBF,Same class,0.00028382672755736287
RBF,Same class,0.7263453405012624
RBF,Same class,0.10274468738128952
RBF,Different class,0.6369629378240428
RBF,Same class,8.116287147499148e-06
RBF,Same class,0.011857037977370722
RBF,Different class,0.027726261238500857
RBF,Same class,0.0027030239734165433
RBF,Different class,1.5558090386574486e-05
RBF,Different class,0.2903813718340435
RBF,Different class,0.06695232391877386
RBF,Different class,0.12596012648906638
RBF,Same class,0.32422090528979686
RBF,Same class,0.04044843810352809
RBF,Same class,0.10350512531534267
RBF,Same class,0.09647070462133747
RBF,Same class,0.0507217175326474
RBF,Different class,0.587987779769334
RBF,Same class,0.05710626990505318
RBF,Different class,0.005094256747338106
RBF,Different class,0.01092904717380649
RBF,Different class,0.31756827269338816
RBF,Same class,0.22104004315231207
RBF,Different class,0.015138837167582716
RBF,Different class,1.213497987646134e-07
RBF,Different class,0.48475228694576966
RBF,Different class,0.07790535187789642
RBF,Different class,0.45133486658232097
RBF,Different class,0.035458013214743546
RBF,Same class,0.24170341214663643
RBF,Different class,0.09968209085323859
RBF,Same class,0.02236545052667504
RBF,Same class,0.7266628328970368
RBF,Different class,0.19677795583074134
RBF,Different class,0.0019895516515429095
RBF,Same class,0.40202480241226796
RBF,Same class,0.06158128667033082
RBF,Same class,0.6942694357714055
RBF,Different class,0.3937067703887696
RBF,Different class,0.10306295212877163
RBF,Different class,0.10520211190019453
RBF,Same class,0.04495513596090966
RBF,Different class,0.007063355502791426
RBF,Different class,0.043505179438858975
RBF,Different class,0.6035434223460375
RBF,Same class,0.011685935856430118
RBF,Same class,0.09144468944102598
RBF,Different class,0.1580783692573945
RBF,Same class,0.013758764213678361
RBF,Different class,0.425103946012659
RBF,Same class,3.419243999761909e-05
RBF,Different class,0.5363628047050577
RBF,Same class,0.6477540563335822
RBF,Different class,0.018627065470524236
RBF,Different class,0.040534039399431634
RBF,Different class,0.1724608531741513
RBF,Different class,0.1919332977004983
RBF,Same class,0.09142006972042656
RBF,Same class,0.0017040677784715829
RBF,Different class,0.2945471460000916
RBF,Same class,0.36379872103585686
RBF,Same class,0.00011636644750333578
RBF,Different class,0.03229165685040277
RBF,Same class,0.13231819076883183
RBF,Different class,0.0018489669089205988
RBF,Different class,0.03560434814929722
RBF,Same class,0.46094571708907545
RBF,Different class,0.3350425548801025
RBF,Same class,0.0703085116481195
RBF,Different class,8.684492935135099e-08
RBF,Different class,0.4221792416919351
RBF,Different class,0.05557195491999736
RBF,Same class,0.10908872824424687
RBF,Different class,0.08377451204968075
RBF,Different class,0.6753731217724959
RBF,Different class,0.03591403640941398
RBF,Same class,0.08739851892341566
RBF,Different class,0.17164162032700034
RBF,Same class,1.3133579325207928e-24
RBF,Different class,0.03675002691152533
RBF,Same class,0.060200821573002196
RBF,Different class,0.8534686722520894
RBF,Same class,0.25912028333019016
RBF,Different class,0.05501403169068392
RBF,Same class,0.0456529153450732
RBF,Different class,0.03827083737772556
RBF,Same class,0.08662778953046658
RBF,Different class,0.008601179954163513
RBF,Different class,0.20878124584193178
RBF,Different class,0.1508989458022302
RBF,Same class,0.00013638811249723693
RBF,Different class,0.03511269274390928
RBF,Same class,0.002175145120129257
RBF,Different class,0.022703974894263484
RBF,Same class,0.04664407783512481
RBF,Same class,0.19343775938690472
RBF,Same class,0.11007211720487595
RBF,Different class,0.38664634861000535
RBF,Same class,0.6220293854159031
RBF,Same class,0.3804599921594281
RBF,Different class,0.06774539663629915
RBF,Different class,0.3437642507811611
RBF,Same class,0.26567360466460266
RBF,Different class,0.020915367837949273
RBF,Different class,0.2195587233869282
RBF,Same class,0.20147792295780384
RBF,Different class,0.0034451814809660164
RBF,Different class,0.22736406200798898
RBF,Same class,0.43456952597423404
RBF,Different class,0.06572859464687573
RBF,Same class,0.22177699818971952
RBF,Different class,0.004400419967875384
RBF,Same class,0.10285820906897528
RBF,Different class,0.12007475175886136
RBF,Same class,0.00012875035752692125
RBF,Different class,0.14327332715115834
RBF,Different class,0.06530718704214385
RBF,Different class,0.04043242572458509
RBF,Same class,0.08812050658604322
RBF,Different class,0.4722976807995341
RBF,Different class,0.1906523908323697
RBF,Different class,0.012064517084669282
RBF,Same class,0.07965360964714517
RBF,Different class,0.7144059659846912
RBF,Same class,0.17230856833790656
RBF,Different class,0.2625380359280735
RBF,Same class,0.09953046988832082
RBF,Different class,0.1769655926210701
RBF,Same class,0.04957605488818581
RBF,Different class,0.02846579851678287
RBF,Different class,0.1801584958111469
RBF,Same class,0.39283325630887805
RBF,Same class,0.4101741676865573
RBF,Different class,0.037213653033473376
RBF,Different class,0.32731897752163064
RBF,Same class,0.14157219698156534
RBF,Same class,0.122421116859956
RBF,Different class,0.2495943133401768
RBF,Different class,0.09491602071095412
RBF,Different class,2.5550471675063053e-11
RBF,Same class,0.1924847572679193
RBF,Different class,0.05705462947783138
RBF,Same class,0.4470131533844909
RBF,Same class,0.1998389977229287
RBF,Same class,0.006907622226201291
RBF,Different class,0.20717813556807918
RBF,Same class,0.0786282763705096
RBF,Different class,0.07620124586930259
RBF,Different class,4.866922824085069e-07
RBF,Different class,0.003390060991478567
RBF,Different class,0.03550463303285619
RBF,Same class,0.43344831421783075
RBF,Same class,0.11654210605038218
RBF,Different class,0.30171831328921045
RBF,Same class,0.18993084761197812
RBF,Different class,0.7161230877695092
RBF,Same class,0.5993357140086775
RBF,Different class,0.7042826771316499
RBF,Same class,0.4223245236028727
RBF,Different class,0.22001137438436985
RBF,Different class,0.007953014642358083
RBF,Different class,0.19660161901343778
RBF,Different class,0.36960427802276413
RBF,Same class,0.06818086191706653
RBF,Same class,0.23280787880389017
RBF,Different class,0.17659935816322525
RBF,Same class,0.443293451626633
RBF,Same class,0.7724341845526629
RBF,Different class,0.0662825212299586
RBF,Different class,0.03846786098310607
RBF,Same class,7.322133402824659e-05
RBF,Different class,0.04647941177354863
RBF,Same class,0.11002014794242436
RBF,Different class,0.03387771662696903
RBF,Same class,0.7554353460883776
RBF,Same class,0.5929869356605412
RBF,Same class,0.028870966544249976
RBF,Same class,0.003974140053195727
RBF,Same class,0.0436745735189424
RBF,Same class,0.17565138539296807
RBF,Different class,0.08369960242137935
RBF,Same class,0.4815994039598433
RBF,Different class,0.45303562785457163
RBF,Different class,0.7890868376708104
RBF,Different class,0.32520257517051876
RBF,Same class,0.02927896566263347
RBF,Different class,0.38463974873709994
RBF,Different class,0.15288718805708823
RBF,Different class,0.4048053092944759
RBF,Different class,0.2126959859917012
RBF,Different class,2.1148488560298942e-08
RBF,Different class,0.01030443727458714
RBF,Same class,0.34219036993437146
RBF,Different class,0.3835990303117787
RBF,Different class,0.4860894992380332
RBF,Different class,0.9633659136890546
RBF,Same class,0.5423049343303536
RBF,Same class,0.6821130307212606
RBF,Same class,0.5611306229785825
RBF,Same class,0.6526803111279603
RBF,Same class,0.13559009238385186
RBF,Different class,0.022705575460833387
RBF,Same class,0.04220265010611873
RBF,Same class,0.00024663831802183026
RBF,Same class,0.8564673126853757
RBF,Different class,0.2563778694771161
RBF,Different class,0.011809407258086662
RBF,Same class,0.39236970360127577
RBF,Same class,0.711144754621568
RBF,Different class,0.6393799242696647
RBF,Same class,0.24024104407334204
RBF,Same class,0.21149422088689676
RBF,Same class,0.07447148505095415
RBF,Different class,0.1448537014623159
RBF,Same class,0.07460235163856353
RBF,Same class,0.0026833658592477646
RBF,Different class,0.01555839660213453
RBF,Same class,0.006363429462746904
RBF,Same class,0.21682068567873256
RBF,Same class,0.025988649969606058
RBF,Different class,0.37298256215293885
RBF,Same class,0.03270039909616062
RBF,Same class,0.4647209562000501
RBF,Same class,0.24147753393903587
RBF,Different class,0.5202693015774718
RBF,Different class,0.0019363689698169355
RBF,Same class,0.3769333972149366
RBF,Different class,0.5129909368137201
RBF,Same class,0.3879735456584655
RBF,Different class,0.2005929362734496
RBF,Same class,0.0020957227405004686
RBF,Different class,0.15152996851671913
RBF,Same class,0.27449094390100953
RBF,Same class,0.027171436984181025
RBF,Different class,0.5297979767143639
RBF,Different class,0.00239554956119579
RBF,Same class,0.1302469125336231
RBF,Same class,0.06300870738329896
RBF,Same class,0.4431793967444421
RBF,Different class,0.45620516621383994
RBF,Different class,0.03945831821990411
